,Date,skew
749,2018-12-13,100.40726410819745
750,2018-12-14,99.41228519729603
751,2018-12-17,99.54263813600582
752,2018-12-18,97.58070170946688
753,2018-12-27,98.36737127786732
754,2018-12-28,98.63616156602876
755,2019-01-02,97.39721218313218
756,2019-01-03,99.29454273845505
757,2019-01-04,101.28827335133896
758,2019-01-07,100.98069172381092
759,2019-01-08,100.60145012007489
760,2019-01-09,102.49229946048108
761,2019-01-10,102.64881392879634
762,2019-01-11,104.43983244537735
763,2019-01-14,102.06327838682812
764,2019-01-15,103.68906856241165
765,2019-01-16,105.45332484992815
766,2019-01-17,105.17748178273706
767,2019-01-18,105.58451921214714
768,2019-01-21,106.5862901016218
769,2019-01-22,103.2578640560378
770,2019-01-23,103.70128491036029
771,2019-01-24,103.45023054536816
772,2019-01-25,106.71989699196565
773,2019-01-28,105.40780447905054
774,2019-01-29,106.34295140322637
775,2019-01-30,104.57522186830883
776,2019-01-31,105.61415688954129
777,2019-02-01,107.37520014119973
778,2019-02-11,106.84457049185697
779,2019-02-12,106.81765947724107
780,2019-02-13,108.43850461757178
781,2019-02-14,106.37199554696785
782,2019-02-15,103.55450803328159
783,2019-02-18,105.85923225398462
784,2019-02-19,104.78841284125357
785,2019-02-28,101.99383111335736
786,2019-03-01,105.78730098581342
787,2019-03-04,106.13627263928676
788,2019-03-05,105.27188410919916
789,2019-03-06,104.22516469460612
790,2019-03-07,102.07981193401056
791,2019-03-08,99.65383018509664
792,2019-03-11,99.52308250850436
793,2019-03-12,100.47986381534307
794,2019-03-13,101.63014417953497
795,2019-03-14,100.93959849106578
796,2019-03-15,102.77764692383211
797,2019-03-18,105.08366287978254
798,2019-03-19,103.49128429123826
799,2019-03-28,98.95374063139033
800,2019-03-29,103.92902738650606
801,2019-04-01,106.77152534327496
802,2019-04-02,102.03757951021842
803,2019-04-03,103.07073092881821
804,2019-04-04,102.66897454197057
805,2019-04-08,101.81223974961752
806,2019-04-09,101.59426370117893
807,2019-04-10,101.05041531918077
808,2019-04-11,100.31874622866114
809,2019-04-12,98.98744179526379
810,2019-04-15,99.19741894757001
811,2019-04-16,103.17694329047777
812,2019-04-17,99.8224759407383
813,2019-04-18,99.19470119636519
814,2019-04-19,101.29333581243768
815,2019-04-22,98.41062910733541
816,2019-04-23,98.99123373274992
817,2019-04-24,98.50715449694789
818,2019-04-25,97.24815762766698
819,2019-04-26,96.07988675053957
820,2019-04-29,99.41232388626463
821,2019-04-30,99.29545912932701
822,2019-05-06,98.39857656851652
823,2019-05-07,96.88105460116925
824,2019-05-08,98.1008985754238
825,2019-05-09,95.71864737510757
826,2019-05-10,99.46116045326208
827,2019-05-13,98.39714077034577
828,2019-05-14,99.14625014804393
829,2019-05-23,101.74030510984579
830,2019-05-24,102.29155107068048
831,2019-05-27,101.73507427594136
832,2019-05-28,104.28606596331477
833,2019-05-29,104.66218112658801
834,2019-05-30,103.68801136026624
835,2019-05-31,102.51046738612705
836,2019-06-03,103.01896865170774
837,2019-06-04,101.65200813484618
838,2019-06-05,101.70794304249915
839,2019-06-06,101.42133861585845
840,2019-06-10,103.394349517602
841,2019-06-11,103.77904415447279
842,2019-06-12,103.09626178730335
843,2019-06-13,104.5813583107229
844,2019-06-14,103.9760658823938
845,2019-06-17,104.15405830989314
846,2019-06-18,104.56087273452299
847,2019-06-27,98.96335219530495
848,2019-06-28,98.90207448133188
849,2019-07-01,100.93938345560781
850,2019-07-02,100.42736239985663
851,2019-07-03,99.7120453190859
852,2019-07-04,99.00928643596323
853,2019-07-05,99.68373037725165
854,2019-07-08,98.80194133230387
855,2019-07-09,97.86274994327326
856,2019-07-10,97.56766320456137
857,2019-07-11,97.89010287562319
858,2019-07-12,98.36026658954306
859,2019-07-15,97.18150094349562
860,2019-07-16,97.27336499391183
861,2019-07-17,94.15455953955619
862,2019-07-18,93.69120656621172
863,2019-07-19,93.96399251967716
864,2019-07-22,95.00148655302712
865,2019-07-23,94.45904301160486
866,2019-07-24,95.13569048483848
867,2019-07-25,97.2449283756511
868,2019-07-26,97.01051466099774
869,2019-07-29,97.5422747152596
870,2019-07-30,98.63885549149815
871,2019-07-31,97.9540700686603
872,2019-08-01,98.62907830634316
873,2019-08-02,97.44758816761167
874,2019-08-05,96.25531190167169
875,2019-08-06,97.79218256184053
876,2019-08-07,99.7043452978624
877,2019-08-08,100.61977536174452
878,2019-08-09,100.92955638545277
879,2019-08-12,100.92580357714564
880,2019-08-13,101.5480280014684
881,2019-08-14,101.73276875028104
882,2019-08-15,100.43813745501532
883,2019-08-16,101.3447043795234
884,2019-08-19,102.09673878299252
885,2019-08-20,102.53170134394344
886,2019-08-29,106.13645084477346
887,2019-08-30,105.02840928366967
888,2019-09-02,104.8199889228394
889,2019-09-03,104.17992215773722
890,2019-09-04,104.81882951856299
891,2019-09-05,105.3428165961399
892,2019-09-06,104.68761108932922
893,2019-09-09,103.70173944861216
894,2019-09-10,103.9779687114838
895,2019-09-11,103.19563083691293
896,2019-09-12,105.90003885063206
897,2019-09-16,103.83575206427881
898,2019-09-17,103.1452455159338
899,2019-09-27,98.41996932375108
900,2019-09-30,96.63044936744133
901,2019-10-08,98.64851099020062
902,2019-10-09,98.2736579629782
903,2019-10-10,98.37826805352981
904,2019-10-11,99.91140568318832
905,2019-10-14,105.6741705828622
906,2019-10-15,109.9545237400512
907,2019-10-16,99.5322606385459
908,2019-10-17,99.85410477415547
909,2019-10-18,97.5248870724186
910,2019-10-21,98.43683490136
911,2019-10-22,98.49107539670733
912,2019-10-23,97.17111863802872
913,2019-10-24,98.76390279599904
914,2019-10-25,98.4135567507337
915,2019-10-28,98.72831152530978
916,2019-10-29,99.43630753698675
917,2019-10-30,98.3068088718736
918,2019-10-31,99.48707976427485
919,2019-11-01,102.14810049568662
920,2019-11-04,105.1297400364913
921,2019-11-05,105.25081400276515
922,2019-11-06,106.26117507942934
923,2019-11-07,106.77972550128523
924,2019-11-08,104.45211542009656
925,2019-11-11,100.87914251146856
926,2019-11-12,100.78093384686161
927,2019-11-13,100.43955923267593
928,2019-11-14,101.13997099730717
929,2019-11-15,101.37685750583894
930,2019-11-18,105.653933040121
931,2019-11-19,108.48619906105256
932,2019-11-28,102.1011311040842
933,2019-11-29,99.50411291221654
934,2019-12-02,99.89328482209163
935,2019-12-03,100.75391757090557
936,2019-12-04,99.43564489049942
937,2019-12-05,100.5769215912055
938,2019-12-09,100.31355799253578
939,2019-12-10,101.5999534476682
940,2019-12-11,101.29278722417872
941,2019-12-12,101.57648771805952
942,2019-12-13,100.97036399570871
943,2019-12-16,103.03093134742358
944,2019-12-17,102.2337012759695
945,2019-12-26,97.37171067139046
946,2019-12-27,98.1527486861988
947,2019-12-30,99.3964452260446
948,2019-12-31,97.45263902552526
949,2020-01-02,99.38007384688542
950,2020-01-03,98.48791018875625
951,2020-01-06,97.37323586552408
952,2020-01-07,97.98753406872144
953,2020-01-08,97.35676748193015
954,2020-01-09,97.97602947005024
955,2020-01-10,98.2735641209179
956,2020-01-13,98.77666949994872
957,2020-01-14,100.34519834559543
958,2020-01-15,97.34708349406611
959,2020-01-16,96.42311617301277
960,2020-01-17,97.16152913930922
961,2020-01-20,98.31916265917987
962,2020-01-21,96.29996850607192
963,2020-01-22,95.94225955589255
964,2020-01-23,92.25456338222372
965,2020-02-04,98.92423499391157
966,2020-02-05,101.01901224057806
967,2020-02-06,101.34737450664372
968,2020-02-07,101.97735079197295
969,2020-02-10,100.14098819925037
970,2020-02-11,101.14847548982907
971,2020-02-12,101.62781422016829
972,2020-02-13,102.40914952820604
973,2020-02-14,103.50551389042833
974,2020-02-17,103.56756050869663
975,2020-02-18,102.35716232355088
976,2020-02-27,101.72792564947166
977,2020-02-28,101.05210274094713
978,2020-03-02,103.46257109095991
979,2020-03-03,102.73958770277041
980,2020-03-04,103.79515413833401
981,2020-03-05,103.80621425800076
982,2020-03-06,102.1139752035974
983,2020-03-09,101.12209959970534
984,2020-03-10,100.94563428103257
985,2020-03-11,100.21698436642943
986,2020-03-12,98.85677595285372
987,2020-03-13,97.10403143161328
988,2020-03-16,87.9906757743878
989,2020-03-17,92.64405508750346
990,2020-03-26,99.70558640276614
991,2020-03-27,100.64605657551586
992,2020-03-30,100.8538822463192
993,2020-03-31,99.89741068381012
994,2020-04-01,100.71543298222716
995,2020-04-02,101.54579801074797
996,2020-04-03,102.09430773578961
997,2020-04-07,103.50905711353084
998,2020-04-08,102.72976154979148
999,2020-04-09,102.91163506135742
1000,2020-04-10,103.64888113533094
1001,2020-04-13,102.63892723179075
1002,2020-04-14,103.61198847913877
1003,2020-04-15,105.7074684014102
1004,2020-04-16,106.5532725227136
1005,2020-04-17,107.04865266265257
1006,2020-04-20,105.77132559117958
1007,2020-04-21,104.69610200772108
1008,2020-04-22,105.29410297429244
1009,2020-04-23,104.5456527584882
1010,2020-04-24,105.43609092773674
1011,2020-04-27,
1012,2020-04-28,107.93379985646152
1013,2020-04-29,
1014,2020-04-30,
1015,2020-05-06,
1016,2020-05-07,104.7381236086154
1017,2020-05-08,
1018,2020-05-11,104.72362533658563
1019,2020-05-12,105.29086436047577
1020,2020-05-13,103.92469795674633
1021,2020-05-14,104.22248586094096
1022,2020-05-15,103.47116900604486
1023,2020-05-18,105.40367873656628
1024,2020-05-19,105.28306877618476
1025,2020-05-28,105.36280922334312
1026,2020-05-29,105.46289275008431
1027,2020-06-01,106.73999344803846
1028,2020-06-02,105.77114837978786
1029,2020-06-03,104.80824449151953
1030,2020-06-04,104.48839964035778
1031,2020-06-05,105.03642999267504
1032,2020-06-09,105.26588908012194
1033,2020-06-10,105.89781226414284
1034,2020-06-11,105.71921837161227
1035,2020-06-12,106.61335150180376
1036,2020-06-15,104.02822521203915
1037,2020-06-16,104.44915204081491
1038,2020-06-29,103.81036347372185
1039,2020-06-30,103.64345992674048
1040,2020-07-01,104.98326945784424
1041,2020-07-02,102.55102764982783
1042,2020-07-03,103.28953576508087
1043,2020-07-06,112.93025310372477
1044,2020-07-07,103.90662636176019
1045,2020-07-08,100.84052085236188
1046,2020-07-09,101.69223969160971
1047,2020-07-10,100.87523857669284
1048,2020-07-13,100.3076494582345
1049,2020-07-14,102.42846049337497
1050,2020-07-15,96.75725313576014
1051,2020-07-16,95.41170666972566
1052,2020-07-17,97.5141414384363
1053,2020-07-20,97.26527131700826
1054,2020-07-21,98.7869662016039
1055,2020-07-22,99.15763330857827
1056,2020-07-23,99.80498087382897
1057,2020-07-24,98.92455112921712
1058,2020-07-27,99.32178626293685
1059,2020-07-28,98.97943642672898
1060,2020-07-29,99.72664829778506
1061,2020-07-30,100.71462092534017
1062,2020-07-31,100.22788376921177
1063,2020-08-03,100.40678014755505
1064,2020-08-04,101.96324700875772
1065,2020-08-05,101.46191234597819
1066,2020-08-06,101.34145514764535
1067,2020-08-07,102.41819634179929
1068,2020-08-10,102.59791077250954
1069,2020-08-11,103.09112812449644
1070,2020-08-12,104.01682659570422
1071,2020-08-13,103.970589758664
1072,2020-08-14,103.35256120927141
1073,2020-08-17,102.9499347118232
1074,2020-08-18,104.16709531574317
1075,2020-08-27,103.31348145784243
1076,2020-08-28,104.03712333493564
1077,2020-08-31,104.40447810353233
1078,2020-09-01,102.05941255034664
1079,2020-09-02,103.65799750652995
1080,2020-09-03,103.91394494142178
1081,2020-09-04,103.36372036822266
1082,2020-09-07,102.70759893522633
1083,2020-09-08,101.11750018586108
1084,2020-09-09,101.36511350169155
1085,2020-09-10,103.72464663721203
1086,2020-09-11,101.7089659450455
1087,2020-09-14,104.31614462481863
1088,2020-09-15,106.54130688440891
1089,2020-09-24,98.1224817962501
1090,2020-09-25,98.55151890231816
1091,2020-09-28,98.5377322238824
1092,2020-09-29,98.30741530464239
1093,2020-09-30,98.56152511148179
1094,2020-10-09,99.99266726677496
1095,2020-10-12,100.79430043062607
1096,2020-10-13,100.18419517746895
1097,2020-10-14,100.40798415193969
1098,2020-10-15,100.67082615953838
1099,2020-10-16,100.67780760579186
1100,2020-10-19,99.82547239449406
1101,2020-10-20,100.09658406660742
1102,2020-10-21,100.8861141494286
1103,2020-10-22,101.02490945872432
1104,2020-10-23,100.21702386941622
1105,2020-10-26,100.69095162017848
1106,2020-10-27,100.62628494634039
1107,2020-10-28,100.66531410404997
1108,2020-10-29,101.83288083606269
1109,2020-10-30,102.13592623870318
1110,2020-11-02,100.80494039884549
1111,2020-11-03,101.15820984926516
1112,2020-11-04,102.4018721863067
1113,2020-11-05,101.16041840810415
1114,2020-11-06,101.0436531476406
1115,2020-11-09,101.55176739547726
1116,2020-11-10,102.20563379960055
1117,2020-11-11,103.57310847629316
1118,2020-11-12,103.18003155071284
1119,2020-11-13,104.95503744178193
1120,2020-11-16,102.81752506571817
1121,2020-11-17,103.44535505157594
1122,2020-11-26,103.59465224394079
1123,2020-11-27,105.66766004639834
1124,2020-11-30,106.50344355082197
1125,2020-12-01,104.13631583098052
1126,2020-12-02,101.08717569393161
1127,2020-12-03,100.535624575503
1128,2020-12-04,100.98189133282158
1129,2020-12-07,101.66241449519873
1130,2020-12-08,101.23035175045257
1131,2020-12-09,102.03753575461211
1132,2020-12-10,103.04367217089056
1133,2020-12-11,104.27586146031466
1134,2020-12-14,104.45909202450967
1135,2020-12-15,107.02518612062221
1136,2020-12-24,99.62724375014591
1137,2020-12-25,99.91119986268876
1138,2020-12-28,99.67912692677568
1139,2020-12-29,99.34172977896577
1140,2020-12-30,98.90543749593817
1141,2020-12-31,99.67301364763816
1142,2021-01-04,99.8854962470415
1143,2021-01-05,101.3325426764258
1144,2021-01-06,101.26484784051371
1145,2021-01-07,102.66774388774539
1146,2021-01-08,101.00675995216031
1147,2021-01-11,102.92156223879226
1148,2021-01-12,104.10018926054455
1149,2021-01-13,102.695576893764
1150,2021-01-14,101.01436889963003
1151,2021-01-15,101.22058498344816
1152,2021-01-18,102.53249145766416
1153,2021-01-19,103.52395318802546
1154,2021-01-20,102.07572880776627
1155,2021-01-21,101.29619460422502
1156,2021-01-22,101.5515270034539
1157,2021-01-25,103.71223694192521
1158,2021-01-26,102.79650340522288
1159,2021-01-27,102.57473005192001
1160,2021-01-28,102.59240121771782
1161,2021-01-29,101.39277470190189
1162,2021-02-01,103.28319519319977
1163,2021-02-02,104.55506023763752
1164,2021-02-03,106.88056852769952
1165,2021-02-04,107.55065535936696
1166,2021-02-05,105.89121384954674
1167,2021-02-08,107.307292932292
1168,2021-02-09,107.98962658498195
1169,2021-02-10,110.146137255509
1170,2021-02-25,105.38047998480202
1171,2021-02-26,103.62744099756983
1172,2021-03-01,103.81109180804401
1173,2021-03-02,102.39252776765846
1174,2021-03-03,102.48646727156397
1175,2021-03-04,100.27106510745958
1176,2021-03-05,101.09700651471579
1177,2021-03-08,99.21943982248301
1178,2021-03-09,98.5125033649381
1179,2021-03-10,100.1587845446914
1180,2021-03-11,100.76108728354407
1181,2021-03-12,101.07210864703775
1182,2021-03-15,101.11668554660355
1183,2021-03-16,101.68336483828736
1184,2021-03-25,99.91443045157408
1185,2021-03-26,100.17749784755513
1186,2021-03-29,100.64966182626901
1187,2021-03-30,102.75206032095126
1188,2021-03-31,101.17151590758817
1189,2021-04-01,102.09165761348527
1190,2021-04-02,103.79724020678282
1191,2021-04-06,101.57046312497448
1192,2021-04-07,101.03576569770087
1193,2021-04-08,103.30822732773824
1194,2021-04-09,105.26113930268531
1195,2021-04-12,102.35067010233988
1196,2021-04-13,101.91540757727611
1197,2021-04-14,101.81290098878436
1198,2021-04-15,100.19546008584895
1199,2021-04-16,101.49156968156029
1200,2021-04-19,100.86288331650893
1201,2021-04-20,107.28422268669509
1202,2021-04-21,104.29826857672296
1203,2021-04-22,102.55515613385911
1204,2021-04-23,102.51903759785864
1205,2021-04-26,102.16907246629034
1206,2021-04-27,102.96906982657427
1207,2021-04-28,104.0396970152595
1208,2021-04-29,102.59550745609852
1209,2021-04-30,104.74643703158583
1210,2021-05-06,100.56664188263869
1211,2021-05-07,99.69244340485957
1212,2021-05-10,98.7035312280332
1213,2021-05-11,99.628647180503
1214,2021-05-12,100.02330559951139
1215,2021-05-13,99.41248117707393
1216,2021-05-14,98.74862929889144
1217,2021-05-17,99.3755270465478
1218,2021-05-18,99.73295516339638
1219,2021-05-27,98.34442052990309
1220,2021-05-28,97.90233402686492
1221,2021-05-31,97.75932434536483
1222,2021-06-01,97.30216320131372
1223,2021-06-02,98.07172191232965
1224,2021-06-03,97.6783809360699
1225,2021-06-04,96.9236417701426
1226,2021-06-07,96.17937115735704
1227,2021-06-08,96.37513670570122
1228,2021-06-09,96.90724224251872
1229,2021-06-10,97.35451196865762
1230,2021-06-11,96.19065261599837
1231,2021-06-15,96.7752299184285
1232,2021-06-24,98.40971454807865
1233,2021-06-25,96.90903447087908
1234,2021-06-28,96.1993187545447
1235,2021-06-29,97.34970883783843
1236,2021-06-30,96.60904297008841
1237,2021-07-01,98.56146578839035
1238,2021-07-02,100.69088819831279
1239,2021-07-05,100.64456704713115
1240,2021-07-06,100.16134177236657
1241,2021-07-07,100.62232906191267
1242,2021-07-08,100.39557671506809
1243,2021-07-09,102.4156980484168
1244,2021-07-12,98.32468122046122
1245,2021-07-13,99.55356125887229
1246,2021-07-14,100.77392311798867
1247,2021-07-15,100.60508984047236
1248,2021-07-16,99.25244211860125
1249,2021-07-19,99.83054488771084
1250,2021-07-20,100.48771310159113
1251,2021-07-21,102.74741536310519
1252,2021-07-22,102.70989360640729
1253,2021-07-23,101.06494417019898
1254,2021-07-26,99.72118415574076
1255,2021-07-27,95.60596967330697
1256,2021-07-28,99.81696337214576
1257,2021-07-29,99.08943313200571
1258,2021-07-30,98.10106028737866
1259,2021-08-02,98.602445804673
1260,2021-08-03,99.52293503006463
1261,2021-08-04,99.35613938173867
1262,2021-08-05,98.6391338859461
1263,2021-08-06,97.9175536179308
1264,2021-08-09,97.93234709835066
1265,2021-08-10,98.4644715071829
1266,2021-08-11,99.61712313640388
1267,2021-08-12,97.8925727973513
1268,2021-08-13,97.8359520491388
1269,2021-08-16,97.61648141523946
1270,2021-08-17,97.96526626632452
1271,2021-08-26,96.61264829254121
1272,2021-08-27,98.12744716272121
1273,2021-08-30,98.0219963911464
1274,2021-08-31,96.70412717792505
1275,2021-09-01,96.19750573832694
1276,2021-09-02,96.61256214632017
1277,2021-09-03,97.51917119532327
1278,2021-09-06,99.0924934658596
1279,2021-09-07,102.93834876043174
1280,2021-09-08,99.77202730493215
1281,2021-09-09,99.49458945589988
1282,2021-09-10,102.957817439329
1283,2021-09-13,102.4329421968514
1284,2021-09-14,99.81842512990661
1285,2021-09-23,101.45126251766065
1286,2021-09-24,103.13938825902174
1287,2021-09-27,104.14738740845151
1288,2021-09-28,103.63129826909537
1289,2021-09-29,104.05309575193267
1290,2021-09-30,103.25488742320152
1291,2021-10-08,106.81529375515915
1292,2021-10-11,103.53919820041145
1293,2021-10-12,107.41435100761932
1294,2021-10-13,104.09149964235348
1295,2021-10-14,102.47742609214087
1296,2021-10-15,104.69979421491868
1297,2021-10-18,105.23832080079768
1298,2021-10-19,109.15747444924523
1299,2021-10-20,102.45135689423452
1300,2021-10-21,102.49380122594046
1301,2021-10-22,103.2535167055339
1302,2021-10-25,102.40191214362994
1303,2021-10-26,102.33002904699195
1304,2021-10-27,103.23977339080137
1305,2021-10-28,104.05325292709138
1306,2021-10-29,101.46470755435936
1307,2021-11-01,103.08662852371585
1308,2021-11-02,102.91238288287134
1309,2021-11-03,100.24330966641537
1310,2021-11-04,101.31390064903435
1311,2021-11-05,101.82266675106352
1312,2021-11-08,99.99292190803436
1313,2021-11-09,99.11042471318963
1314,2021-11-10,98.62936168762039
1315,2021-11-11,102.60151553812796
1316,2021-11-12,101.92072308298508
1317,2021-11-15,101.91218556548749
1318,2021-11-16,103.13497846418737
1319,2021-11-25,100.8036666590097
1320,2021-11-26,99.36426162282106
1321,2021-11-29,100.59036699049967
1322,2021-11-30,99.74011073833472
1323,2021-12-01,99.1015888084662
1324,2021-12-02,99.27481609638077
1325,2021-12-03,98.95792050663137
1326,2021-12-06,100.09604148124359
1327,2021-12-07,100.53546728429495
1328,2021-12-08,98.67206263951486
1329,2021-12-09,99.88575161036324
1330,2021-12-10,98.93246160688747
1331,2021-12-13,98.95285708407116
1332,2021-12-14,99.53932346945224
1333,2021-12-23,98.11453490458611
1334,2021-12-24,98.59991912689948
1335,2021-12-27,98.49983987788532
1336,2021-12-28,96.93997492943451
1337,2021-12-29,98.8182790042453
1338,2021-12-30,98.07142757119244
1339,2021-12-31,97.02761947452728
1340,2022-01-04,97.61810291189818
1341,2022-01-05,99.15696574152568
1342,2022-01-06,98.1811494542304
1343,2022-01-07,98.32611109361952
1344,2022-01-10,97.81281149262459
1345,2022-01-11,98.26584660998377
1346,2022-01-12,98.57406305509585
1347,2022-01-13,99.03694286652295
1348,2022-01-14,96.85319870438295
1349,2022-01-17,98.59358743862339
1350,2022-01-18,100.32914724911433
1351,2022-01-19,103.68440442535389
1352,2022-01-20,100.9732532307031
1353,2022-01-21,101.5486336800169
1354,2022-01-24,101.23911681380335
1355,2022-01-25,100.34270065114043
1356,2022-01-26,101.88480363435033
1357,2022-01-27,99.92153409638308
1358,2022-01-28,96.83776495930358
1359,2022-02-07,99.69930067581
1360,2022-02-08,98.43441645334981
1361,2022-02-09,99.11605541746094
1362,2022-02-10,99.68092163792896
1363,2022-02-11,99.71549337581578
1364,2022-02-14,103.94496003798346
1365,2022-02-15,99.83388197180506
1366,2022-02-24,100.07835854634722
1367,2022-02-25,100.0929296630365
1368,2022-02-28,100.02387585061663
1369,2022-03-01,101.12629335026456
1370,2022-03-02,100.52674853801634
1371,2022-03-03,101.05676430428538
1372,2022-03-04,100.6861777926033
1373,2022-03-07,94.95499860110662
1374,2022-03-08,95.36791144705727
1375,2022-03-09,96.49824322457214
1376,2022-03-10,97.79520529382359
1377,2022-03-11,97.87391151426941
1378,2022-03-14,94.24927327366325
1379,2022-03-15,80.0425454000331
1380,2022-03-24,103.1431226207511
1381,2022-03-25,104.75642380153121
1382,2022-03-28,104.44161529069214
1383,2022-03-29,103.66198056469915
1384,2022-03-30,103.30291308328431
1385,2022-03-31,104.33627844091707
1386,2022-04-01,105.50775908847807
1387,2022-04-06,103.36750481346014
1388,2022-04-07,104.491119731783
1389,2022-04-08,104.34734463378638
1390,2022-04-11,102.769171436939
1391,2022-04-12,103.60916617218746
1392,2022-04-13,103.80686370499187
1393,2022-04-14,104.03564137889023
1394,2022-04-15,103.56585864068039
1395,2022-04-18,102.64253010572224
1396,2022-04-19,101.64336265337913
1397,2022-04-20,100.0080486162981
1398,2022-04-21,99.23862568245538
1399,2022-04-22,100.67991454333499
1400,2022-04-25,90.89408315950645
1401,2022-04-26,99.72445153171601
1402,2022-04-27,102.37313490477996
1403,2022-04-28,104.77467174551958
1404,2022-04-29,104.80318286255991
1405,2022-05-05,103.01833690792735
1406,2022-05-06,101.47119908776078
1407,2022-05-09,100.02501182119755
1408,2022-05-10,100.35321218636106
1409,2022-05-11,100.42593825243978
1410,2022-05-12,100.01424765560526
1411,2022-05-13,101.49071795941593
1412,2022-05-16,99.73412092343763
1413,2022-05-17,101.04516467915333
1414,2022-05-26,99.42902967532235
1415,2022-05-27,99.94600486735499
1416,2022-05-30,100.51086377160111
1417,2022-05-31,102.4281524266873
1418,2022-06-01,101.2259405224223
1419,2022-06-02,101.8058490100575
1420,2022-06-06,101.75521844592075
1421,2022-06-07,101.96011066860737
1422,2022-06-08,100.93440768118262
1423,2022-06-09,101.11570317516195
1424,2022-06-10,100.69913019209001
1425,2022-06-13,100.29169496509537
1426,2022-06-14,99.42785045455345
1427,2022-06-23,99.65958870009295
1428,2022-06-24,101.74281773077111
1429,2022-06-27,100.79783452814486
1430,2022-06-28,100.97120384526386
1431,2022-06-29,101.82353681950671
1432,2022-06-30,102.65910961064166
1433,2022-07-01,100.7209188513541
1434,2022-07-04,100.23900606898862
1435,2022-07-05,101.39540957366995
1436,2022-07-06,100.44415981703406
1437,2022-07-07,100.79316036159007
1438,2022-07-08,101.21457756359064
1439,2022-07-11,99.63964111490588
1440,2022-07-12,99.73200647886378
1441,2022-07-13,99.19156911667864
1442,2022-07-14,98.01360727788068
1443,2022-07-15,96.10983943873879
1444,2022-07-18,99.16105639826583
1445,2022-07-19,99.32792478950546
1446,2022-07-20,99.66728021519283
1447,2022-07-21,98.42169512704174
1448,2022-07-22,99.5786197136612
1449,2022-07-25,99.45692748581618
1450,2022-07-26,98.46312153386633
1451,2022-07-27,97.70484550365991
1452,2022-07-28,98.02123574622892
1453,2022-07-29,98.13549807076402
1454,2022-08-01,98.15231300699853
1455,2022-08-02,99.20100674188551
1456,2022-08-03,100.55948315307374
1457,2022-08-04,100.78348487821854
1458,2022-08-05,99.6497962574087
1459,2022-08-08,99.38794587396936
1460,2022-08-09,98.99873664255422
1461,2022-08-10,99.3848213352376
1462,2022-08-11,97.51919590909316
1463,2022-08-12,98.45120488228163
1464,2022-08-15,98.54498790142316
1465,2022-08-16,97.72289977087183
1466,2022-08-25,100.87266647910603
1467,2022-08-26,100.0476313523982
1468,2022-08-29,101.40009007587801
1469,2022-08-30,100.32029244238153
1470,2022-08-31,100.39590594206156
1471,2022-09-01,101.06952486838198
1472,2022-09-02,100.65659446584043
1473,2022-09-05,101.36342412403259
1474,2022-09-06,100.33148540958966
1475,2022-09-07,100.53520311560432
1476,2022-09-08,99.52898147960445
1477,2022-09-09,100.9546652566485
1478,2022-09-13,101.46134033415957
1479,2022-09-14,102.2390248269507
1480,2022-09-15,103.02179278651593
1481,2022-09-16,100.96733172954715
1482,2022-09-19,101.46632910974071
1483,2022-09-20,101.91221680920096
1484,2022-09-29,100.97703538595326
